session_id,event_id,visitor_id,timestamp,event_index,page_view_index,custom_event_category,custom_event_action,custom_event_name,event_url,source_medium,campaign_name,goal_id
73564250923417165,4215784889117913189,50e5ae7a24bb9800,2021-03-11T06:50:14,2,,,,,https://banking.demopiwikpro.com/loans/?_id=50e5ae7a24bb9800,www.economist.com / referral,,"[None, '0']"
73564250923417165,16912624030140143877,50e5ae7a24bb9800,2021-03-11T06:50:22,3,1.0,,,,https://banking.demopiwikpro.com/contact-us/,www.economist.com / referral,,"[None, '0']"
73564250923417165,13691531111614709500,50e5ae7a24bb9800,2021-03-11T06:50:26,4,,Heatmap events,25%,,https://banking.demopiwikpro.com/contact-us/,www.economist.com / referral,,"[None, '0']"
73564250923417165,931374821293535190,50e5ae7a24bb9800,2021-03-11T06:50:30,5,,Heatmap events,50%,,https://banking.demopiwikpro.com/contact-us/,www.economist.com / referral,,"[None, '0']"
79093717217528648,79093717217528648,69e99a6805c60000,2021-01-13T09:06:54,0,0.0,,,,https://banking.demopiwikpro.com/loans/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,12424822790252528798,69e99a6805c60000,2021-01-13T09:07:44,1,,,,,https://banking.demopiwikpro.com/loans/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,6040141954136881809,69e99a6805c60000,2021-01-13T09:08:34,2,,,,,https://banking.demopiwikpro.com/loans/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,2437745268895626457,69e99a6805c60000,2021-01-13T09:09:24,3,,,,,https://banking.demopiwikpro.com/loans/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,9050690415604260134,69e99a6805c60000,2021-01-13T09:10:14,4,,,,,https://loans/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,7625479733475991231,69e99a6805c60000,2021-01-13T09:11:04,5,1.0,,,,https://banking.demopiwikpro.com/blog/10-things-you-must-know-about-money,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,3584128908439663685,69e99a6805c60000,2021-01-13T09:11:54,6,2.0,,,,https://banking.demopiwikpro.com/blog/what-zombies-can-teach-you-about-money,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,17654886278202905102,69e99a6805c60000,2021-01-13T09:12:44,7,,Heatmap events,25%,,https://banking.demopiwikpro.com/blog/what-zombies-can-teach-you-about-money,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,8305140914641001736,69e99a6805c60000,2021-01-13T09:13:34,8,,Heatmap events,50%,,https://banking.demopiwikpro.com/blog/what-zombies-can-teach-you-about-money,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,3505216657940723367,69e99a6805c60000,2021-01-13T09:14:24,9,,Heatmap events,75%,,https://banking.demopiwikpro.com/blog/what-zombies-can-teach-you-about-money,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,14341340195771611854,69e99a6805c60000,2021-01-13T09:15:14,10,,Heatmap events,100%,,https://banking.demopiwikpro.com/blog/what-zombies-can-teach-you-about-money,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,3649455963654076935,69e99a6805c60000,2021-01-13T09:16:04,11,,,,,https://banking.demopiwikpro.com/blog/what-zombies-can-teach-you-about-money,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,15731184315498694302,69e99a6805c60000,2021-01-13T09:16:54,12,,Video,Play,Video C,https://banking.demopiwikpro.com/blog/what-zombies-can-teach-you-about-money,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,6060438179607523018,69e99a6805c60000,2021-01-13T09:17:44,13,,Video,Pause,Video C,https://banking.demopiwikpro.com/blog/what-zombies-can-teach-you-about-money,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,15363377075819024632,69e99a6805c60000,2021-01-13T09:18:34,14,,Video,Volume down,Video C,https://banking.demopiwikpro.com/blog/what-zombies-can-teach-you-about-money,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,650201263701809085,69e99a6805c60000,2021-01-13T09:19:24,15,3.0,,,,https://banking.demopiwikpro.com/blog/10-reasons-people-laugh-about-your-money,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,8919114978571316934,69e99a6805c60000,2021-01-13T09:20:14,16,4.0,,,,https://banking.demopiwikpro.com/loans/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,5388839854466546129,69e99a6805c60000,2021-01-13T09:21:04,17,5.0,,,,https://banking.demopiwikpro.com/choose-loan-for-you/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,2541842237961399686,69e99a6805c60000,2021-01-13T09:21:54,18,,Loan Creator,Loan Type Choice,consumer_loan,https://banking.demopiwikpro.com/choose-loan-for-you/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,2233104334064630757,69e99a6805c60000,2021-01-13T09:22:44,19,,,,,https://banking.demopiwikpro.com/choose-loan-for-you/,credit_card / banner,credit card promotion,"[2, '2']"
79093717217528648,10163227642014480505,69e99a6805c60000,2021-01-13T09:23:34,20,6.0,,,,https://banking.demopiwikpro.com/new-or-existing-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,18273991042699678248,69e99a6805c60000,2021-01-13T09:24:24,21,7.0,,,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,10497876338184177344,69e99a6805c60000,2021-01-13T09:25:14,22,,Form timing: Loan Form - New Customer,loan_type,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,16217822586778103982,69e99a6805c60000,2021-01-13T09:26:04,23,,Form timing: Loan Form - New Customer,are_you_interested_in_an_insurance,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,17048931610391064399,69e99a6805c60000,2021-01-13T09:26:54,24,,Form timing: Loan Form - New Customer,loan_amount,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,2235925603223959279,69e99a6805c60000,2021-01-13T09:27:44,25,,Form timing: Loan Form - New Customer,loan_period,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,9872186339266917633,69e99a6805c60000,2021-01-13T09:28:34,26,,Form timing: Loan Form - New Customer,interest_rate,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,11566786179380476571,69e99a6805c60000,2021-01-13T09:29:24,27,,Form timing: Loan Form - New Customer,net_monthly_income,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,14816756027520343041,69e99a6805c60000,2021-01-13T09:30:14,28,,Form timing: Loan Form - New Customer,type_of_employment,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,13190642630159483493,69e99a6805c60000,2021-01-13T09:31:04,29,,Form timing: Loan Form - New Customer,job_type,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,14376292989519169672,69e99a6805c60000,2021-01-13T09:31:54,30,,Form timing: Loan Form - New Customer,full_name,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,16260387802928773430,69e99a6805c60000,2021-01-13T09:32:44,31,,Form timing: Loan Form - New Customer,email,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,14333141487384440488,69e99a6805c60000,2021-01-13T09:33:34,32,,Form timing: Loan Form - New Customer,phone,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,775732653758022301,69e99a6805c60000,2021-01-13T09:34:24,33,,Form timing: Loan Form - New Customer,street_address,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,1441924357571843101,69e99a6805c60000,2021-01-13T09:35:14,34,,Form timing: Loan Form - New Customer,city,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,11603750065476876364,69e99a6805c60000,2021-01-13T09:36:04,35,,Form timing: Loan Form - New Customer,zip_/_postal_code,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
79093717217528648,4868455786144699845,69e99a6805c60000,2021-01-13T09:36:54,36,,,,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[9, '9']"
79093717217528648,9136388372966316105,69e99a6805c60000,2021-01-13T09:37:44,37,,,,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[10, '10']"
79093717217528648,9956850653481667972,69e99a6805c60000,2021-01-13T09:38:34,38,8.0,,,,https://banking.demopiwikpro.com/loan-form-new-customer/,credit_card / banner,credit card promotion,"[None, '0']"
91173335455369092,91173335455369092,73309be8f92efc00,2021-03-29T09:54:16,0,0.0,,,,https://banking.demopiwikpro.com/credit-cards/,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,586883752645092444,73309be8f92efc00,2021-03-29T09:54:27,1,,,,,https://banking.demopiwikpro.com/credit-cards/,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,15821960359068211739,73309be8f92efc00,2021-03-29T09:54:38,2,,,,,https://banking.demopiwikpro.com/credit-cards/,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,5902635902174611264,73309be8f92efc00,2021-03-29T09:54:49,3,,,,,https://banking.demopiwikpro.com/credit-cards/,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,14597458052345380150,73309be8f92efc00,2021-03-29T09:55:00,4,,,,,https://banking.demopiwikpro.com/credit-cards/,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,15803821720651493948,73309be8f92efc00,2021-03-29T09:55:11,5,1.0,,,,https://banking.demopiwikpro.com/credit-cards/,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,5494949404613303546,73309be8f92efc00,2021-03-29T09:55:22,6,,,,,https://credit-cards/,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,4825014690479476280,73309be8f92efc00,2021-03-29T09:55:33,7,2.0,,,,https://banking.demopiwikpro.com/credit-cards/,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,7406972921406507483,73309be8f92efc00,2021-03-29T09:55:44,8,3.0,,,,https://banking.demopiwikpro.com/blog/,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,2316395320343061493,73309be8f92efc00,2021-03-29T09:55:55,9,4.0,,,,https://banking.demopiwikpro.com/_blog_article,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,1425362555573930610,73309be8f92efc00,2021-03-29T09:56:06,10,5.0,,,,https://banking.demopiwikpro.com/_blog_article,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,12014568948241619137,73309be8f92efc00,2021-03-29T09:56:17,11,6.0,,,,https://banking.demopiwikpro.com/_blog_article,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,10806959433283898260,73309be8f92efc00,2021-03-29T09:56:28,12,7.0,,,,https://banking.demopiwikpro.com/_blog_article,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,17067931883890919071,73309be8f92efc00,2021-03-29T09:56:39,13,8.0,,,,https://banking.demopiwikpro.com/_blog_article,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,5541337934472915592,73309be8f92efc00,2021-03-29T09:56:50,14,9.0,,,,https://banking.demopiwikpro.com/_blog_article,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,18423859548043821947,73309be8f92efc00,2021-03-29T09:57:01,15,10.0,,,,https://banking.demopiwikpro.com/_blog_article,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,3576893425583414795,73309be8f92efc00,2021-03-29T09:57:12,16,11.0,,,,https://banking.demopiwikpro.com/_blog_article,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,5372096253200314378,73309be8f92efc00,2021-03-29T09:57:23,17,12.0,,,,https://banking.demopiwikpro.com/_blog_article,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,15618893869722130604,73309be8f92efc00,2021-03-29T09:57:34,18,13.0,,,,https://banking.demopiwikpro.com/_blog_article,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,7472523081705217703,73309be8f92efc00,2021-03-29T09:57:45,19,14.0,,,,https://banking.demopiwikpro.com/_blog_article,banner / cpc,the best saving account,"[None, '0']"
91173335455369092,2108194607208932902,73309be8f92efc00,2021-03-29T09:57:56,20,15.0,,,,https://banking.demopiwikpro.com/blog/,banner / cpc,the best saving account,"[None, '0']"
120074947906865578,120074947906865578,5cd3556257b7c400,2021-03-20T08:29:53,0,0.0,,,,https://banking.demopiwikpro.com/credit-cards/,www.economist.com / referral,,"[None, '0']"
120074947906865578,9353170975780831516,5cd3556257b7c400,2021-03-20T08:30:53,1,,,,,https://banking.demopiwikpro.com/credit-cards/,www.economist.com / referral,,"[None, '0']"
120074947906865578,11080949336107492294,5cd3556257b7c400,2021-03-20T08:31:53,2,,,,,https://banking.demopiwikpro.com/credit-cards/,www.economist.com / referral,,"[None, '0']"
120074947906865578,17486395993808177648,5cd3556257b7c400,2021-03-20T08:32:53,3,,,,,https://banking.demopiwikpro.com/credit-cards/,www.economist.com / referral,,"[None, '0']"
120074947906865578,3364391595495197802,5cd3556257b7c400,2021-03-20T08:33:53,4,1.0,,,,https://banking.demopiwikpro.com/ebanking/dash/,www.economist.com / referral,,"[None, '0']"
120074947906865578,15721024792573075317,5cd3556257b7c400,2021-03-20T08:34:53,5,,eBanking,Menu,History,https://banking.demopiwikpro.com/ebanking/dash/,www.economist.com / referral,,"[None, '0']"
120074947906865578,12149219815384077580,5cd3556257b7c400,2021-03-20T08:35:53,6,2.0,,,,https://banking.demopiwikpro.com/ebanking/history/,www.economist.com / referral,,"[None, '0']"
120074947906865578,2093396160144718569,5cd3556257b7c400,2021-03-20T08:36:53,7,,eBanking,Menu,New Transfer,https://banking.demopiwikpro.com/ebanking/history/,www.economist.com / referral,,"[None, '0']"
120074947906865578,13370063941568847472,5cd3556257b7c400,2021-03-20T08:37:53,8,3.0,,,,https://banking.demopiwikpro.com/ebanking/newtransfer/,www.economist.com / referral,,"[None, '0']"
120074947906865578,10996858545629113235,5cd3556257b7c400,2021-03-20T08:38:53,9,,eBanking,Transfers,Sent,https://banking.demopiwikpro.com/ebanking/newtransfer/,www.economist.com / referral,,"[None, '0']"
120074947906865578,13023934509345077277,5cd3556257b7c400,2021-03-20T08:39:53,10,,,,,https://banking.demopiwikpro.com/ebanking/newtransfer/,www.economist.com / referral,,"[11, '11']"
120074947906865578,5356416328224040254,5cd3556257b7c400,2021-03-20T08:40:53,11,4.0,,,,https://banking.demopiwikpro.com/ebanking/transferconfirmation/,www.economist.com / referral,,"[None, '0']"
125530100563449423,125530100563449423,4123a76b6ad0f400,2021-02-26T18:55:14,0,0.0,,,,https://banking.demopiwikpro.com/landing-page/,video / cpv,your first loan,"[None, '0']"
125530100563449423,276901308601667623,4123a76b6ad0f400,2021-02-26T18:55:50,1,,,,,https://banking.demopiwikpro.com/landing-page/?_id=4123a76b6ad0f400,video / cpv,your first loan,"[None, '0']"
125530100563449423,4412745081861655658,4123a76b6ad0f400,2021-02-26T18:56:26,2,,,,,https://banking.demopiwikpro.com/landing-page/?_id=4123a76b6ad0f400,video / cpv,your first loan,"[None, '0']"
125530100563449423,2007511205537509910,4123a76b6ad0f400,2021-02-26T18:57:02,3,,,,,https://banking.demopiwikpro.com/landing-page/?_id=4123a76b6ad0f400,video / cpv,your first loan,"[None, '0']"
125530100563449423,2334487142441381643,4123a76b6ad0f400,2021-02-26T18:57:38,4,,Heatmap events,25%,,https://banking.demopiwikpro.com/landing-page/?_id=4123a76b6ad0f400,video / cpv,your first loan,"[None, '0']"
125530100563449423,2577061199115689968,4123a76b6ad0f400,2021-02-26T18:58:14,5,,Heatmap events,50%,,https://banking.demopiwikpro.com/landing-page/?_id=4123a76b6ad0f400,video / cpv,your first loan,"[None, '0']"
125530100563449423,14538054372729523310,4123a76b6ad0f400,2021-02-26T18:58:50,6,,Heatmap events,75%,,https://banking.demopiwikpro.com/landing-page/?_id=4123a76b6ad0f400,video / cpv,your first loan,"[None, '0']"
125530100563449423,11586680443006896591,4123a76b6ad0f400,2021-02-26T18:59:26,7,,Heatmap events,100%,,https://banking.demopiwikpro.com/landing-page/?_id=4123a76b6ad0f400,video / cpv,your first loan,"[None, '0']"
127090528502556672,14036707760919828480,15170ad4a10c9f00,2021-02-07T02:52:13,0,,,,,https://banking.demopiwikpro.com/products/001.html,google / direct,your first loan,"[None, '0']"
127090528502556672,18079429524265988096,15170ad4a10c9f00,2021-02-07T02:52:15,1,,,,,https://banking.demopiwikpro.com/products/001.html,google / direct,your first loan,"[None, '0']"
130897613778692100,130897613778692100,1a503c9d76692800,2021-02-10T08:53:07,0,0.0,,,,https://banking.demopiwikpro.com/credit-cards/,adwords / cpc,car loan,"[None, '0']"
130897613778692100,9300838400866331690,1a503c9d76692800,2021-02-10T08:53:57,1,,,,,https://banking.demopiwikpro.com/credit-cards/?_id=1a503c9d76692800,adwords / cpc,car loan,"[None, '0']"
130897613778692100,12651176110220197088,1a503c9d76692800,2021-02-10T08:54:47,2,,,,,https://banking.demopiwikpro.com/credit-cards/?_id=1a503c9d76692800,adwords / cpc,car loan,"[None, '0']"
130897613778692100,10435059133814398822,1a503c9d76692800,2021-02-10T08:55:37,3,,,,,https://banking.demopiwikpro.com/credit-cards/?_id=1a503c9d76692800,adwords / cpc,car loan,"[None, '0']"
145199644661411840,3961356559965302784,20b8e9fd52319000,2021-02-27T11:34:53,0,0.0,,,,https://banking.demopiwikpro.com/pages/4.html,direct / organic,your first loan,"[None, '0']"
145199644661411840,4244319004252463104,20b8e9fd52319000,2021-02-27T11:35:01,1,1.0,,,,https://banking.demopiwikpro.com/pages/4.html,direct / organic,your first loan,"[None, '0']"
145199644661411840,2513614152159336448,20b8e9fd52319000,2021-02-27T11:35:07,2,2.0,,,,https://banking.demopiwikpro.com/pages/8.html,direct / organic,your first loan,"[None, '0']"
145199644661411840,15674126827584571392,20b8e9fd52319000,2021-02-27T11:35:17,3,,,,,https://banking.demopiwikpro.com/products/001.html,direct / organic,your first loan,"[None, '0']"
145199644661411840,16990114596821997568,20b8e9fd52319000,2021-02-27T11:35:30,4,,,,,https://banking.demopiwikpro.com/products/001.html,direct / organic,your first loan,"[None, '0']"
145199644661411840,230735617262569472,20b8e9fd52319000,2021-02-27T11:35:39,5,,,,,https://banking.demopiwikpro.com/products/001.html,direct / organic,your first loan,"[None, '0']"
145199644661411840,8346116149005991936,20b8e9fd52319000,2021-02-27T11:35:46,6,,,,,https://banking.demopiwikpro.com/products/001.html,direct / organic,your first loan,"[None, '0']"
145199644661411840,14941748653374355456,20b8e9fd52319000,2021-02-27T11:35:57,7,,,,,https://banking.demopiwikpro.com/products/001.html,direct / organic,your first loan,"[None, '0']"
145199644661411840,15771379024828057600,20b8e9fd52319000,2021-02-27T11:36:11,8,,,,,https://banking.demopiwikpro.com/products/001.html,direct / organic,your first loan,"[None, '0']"
145199644661411840,16009819279766980608,20b8e9fd52319000,2021-02-27T11:36:24,9,,,,,https://banking.demopiwikpro.com/products/001.html,direct / organic,your first loan,"[None, '0']"
145199644661411840,12484940026451802112,20b8e9fd52319000,2021-02-27T11:36:27,10,,,,,https://banking.demopiwikpro.com/products/001.html,direct / organic,your first loan,"[None, '0']"
145199644661411840,4881325534427947008,20b8e9fd52319000,2021-02-27T11:36:41,11,,,,,https://banking.demopiwikpro.com/products/001.html,direct / organic,your first loan,"[None, '0']"
151472282592000130,151472282592000130,45937bffa527a000,2021-03-07T04:12:22,0,0.0,,,,https://banking.demopiwikpro.com/landing-page-loans/,credit_card / banner,credit card promotion,"[None, '0']"
